OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
91f17abcbdab9fa173ae2389da0d0370	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	99.351	100	0
319f33c0421e0b7b4df79d205552f8f1	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	100.000	100	0
7331173b63d17f8108f0620f7f5cce7b	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	99.351	100	0
0532d85301e30a5496a5c8c751b264ca	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	99.351	100	0
fd317a78a53b107f642073e257c94b5d	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	98.701	100	0
8d45a57e9ce5ca34a5c8185ba75ef72f	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1				Mitochondria	100.000	100	0
f68c88f3794809834ecf8fd83d7d0fe5	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1				Bacteria_Proteobacteria	100.000	100	0
8f99a5d697fcb63f4f6cb1cbb1e1e69b	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Enterobacterales_1	Erwiniaceae_1	Pantoea_1			Bacteria_Proteobacteria	99.435	100	0
0de32749200f968a4ba8db6da4691a3e	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	Methylobacterium-methylorubrum_1			Bacteria_Proteobacteria	99.342	100	0
f14016595c80275e121854e3748fdc29	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Pseudomonadaceae_1	Pseudomonas_1			Bacteria_Proteobacteria	99.435	100	0
c9010f55b26b0b7fe6b7bacf5716be76	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Enterobacterales_1	Morganellaceae_1	Buchnera_1			Bacteria_Proteobacteria	98.870	100	0
cd5cf9af049918d63645d881c3912e5d	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	Methylobacterium-methylorubrum_1			Bacteria_Proteobacteria	99.342	100	0
cfd0dc13f0199e7c88d7fca48c57d925	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Pseudomonadaceae_1	Pseudomonas_1			Bacteria_Proteobacteria	100.000	100	0
885daf3b42028b7762d3882e4eea1f16	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	Methylobacterium-methylorubrum_1			Bacteria_Proteobacteria	100.000	100	0
ef5cbc11a2a0ed23d3b7140c0e090e6e	Bacteria_1	Actinobacteriota_1	Actinobacteria_1						Bacteria_Actinobacteriota	99.363	100	0
c3b38df80eac3cc0ea842cf5ab39e672	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Kineosporiales_1	Kineosporiaceae_1	Kineococcus_1			Bacteria_Actinobacteriota	100.000	100	0
9c1d022f8caff9c41613af8697c15927	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
522ddf6034c7e235acd6e4af661eb15f	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
97bd4fcba86c3df98ee35e04eb397d74	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
40feb97667b1e02b63e73e3dd513cb0c	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1				Bacteria_Proteobacteria	99.435	100	0
fc3ac6bcd1078b9b8be8c8a7e21b6678	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1				Bacteria_Proteobacteria	100.000	100	0
2faa69394dcf4339c8972f39a3d925c4	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1				Bacteria_Proteobacteria	99.435	100	0
7d782f5a26682046ed5fb27e32f6d335	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Pseudomonadaceae_1	Pseudomonas_1			Bacteria_Proteobacteria	99.435	100	0
80c1200d9f3695f6f2e88166f62fabe2	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1				Bacteria_Proteobacteria	100.000	100	0
ee418b86255b44c75a91e26934f87540	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	100.000	100	0
d34248c311bcef5ca916c78960785f0d	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Pseudomonadaceae_1	Pseudomonas_1			Bacteria_Proteobacteria	100.000	100	0
7ff95c1b827980521c460686b568b007	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	99.351	100	0
a759edd841d66cf4baad00ffe6b71283	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Microbacteriaceae_1				Bacteria_Actinobacteriota	99.363	100	0
7f00cf037adc4a0a68d9448aba557cd7	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Microbacteriaceae_1				Bacteria_Actinobacteriota	99.363	100	0
104fca5a1c1bcd101589906defd30ed0	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Microbacteriaceae_1				Bacteria_Actinobacteriota	100.000	100	0
188293a9959e9ec4e3724a2491ae2357	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Pseudomonadaceae_1	Pseudomonas_1			Bacteria_Proteobacteria	99.435	100	0
29f44f43cac7056424fd946781d407f4	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
5a9e3c9bebc6fcc59eb22271763cb06f	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Microbacteriaceae_1	Frondihabitans_1			Bacteria_Actinobacteriota	99.387	100	0
a1b8f8e4485d13d5a884be5eab83cbf4	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	100.000	100	0
9de46d79bc29d9ed0142854fd0d9298e	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1				Bacteria_Proteobacteria	99.342	100	0
fb09f3da15086127822f04f451dac75e	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1				Bacteria_Proteobacteria	100.000	100	0
ce140e6e86bd63b582529e72cdf8ba65	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1			Bacteria_Proteobacteria	100.000	100	0
ca5ffc0520fe8f123f016639455f8e6e	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1				Bacteria_Proteobacteria	99.435	100	0
158ef6011cfa1bd286d420ead7c56e6f	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
a8c04c4b40b91b450ee5fa8176b95286	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1			Bacteria_Proteobacteria	100.000	100	0
c5898503b7577424eaf0bc8be9ddfcab	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	100.000	100	0
e1a80decff110cbb707686d61cefec83	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	100.000	100	0
16185c8f3d0de3bb4956ea61691906cf	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	100.000	100	0
5da9ed890a16376d3f285652956ea0d0	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	100.000	100	0
b738d60b1a54e2731d9baeb3a481a3ab	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	98.837	100	0
31c2cdc3c9aaf85ffe7259bae2e6117a	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
75363d72151db349d2f3ac99064aa6b2	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Microbacteriaceae_1	Frondihabitans_1			Bacteria_Actinobacteriota	100.000	100	0
99f8f3e297282b74d05bf23494f7ce9e	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	1174-901-12_1			Bacteria_Proteobacteria	100.000	100	0
4e3294e65e5edca47b1d5f7f9db6475a	Bacteria_1	Firmicutes_1	Bacilli_1	Lactobacillales_1	Lactobacillaceae_1	Lactobacillus_1			Bacteria_Firmicutes	98.870	100	0
772f8af5e6b3da77b1f7aefa46942c98	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Enterobacterales_1					Bacteria_Proteobacteria	100.000	100	0
85b63ef14be9d139ab5ca836704f1f97	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	1174-901-12_1			Bacteria_Proteobacteria	99.342	100	0
8f8b39bd65d4b3358b99d15c65b37a43	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1				Bacteria_Proteobacteria	100.000	100	0
f0e9eb6f09e8251101cfb8bdda60cd83	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	96.753	100	0
f9b897ca369c9dd2baa65f95428ba1e4	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1				Bacteria_Proteobacteria	99.342	100	0
41b2fcf670d6fd0dd2ad7f9e11970480	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Enterobacterales_1					Bacteria_Proteobacteria	99.435	100	0
755666cc25265a594429f96360156726	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1	Massilia_1			Bacteria_Proteobacteria	100.000	100	0
d3d836ed95ef6e074ad78be12d65dbe9	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1				Bacteria_Proteobacteria	99.342	100	0
aa95deefabe3947b6c0efd2f3ae8e01c	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
dcee233ee71f14802878c0415846d0c8	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Enterobacterales_1	Erwiniaceae_1	Pantoea_1			Bacteria_Proteobacteria	99.435	100	0
6177700129b3b3932d2ea6cc370b39c8	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Hymenobacter_1			Bacteria_Bacteroidota	99.419	100	0
3010f85066c6ff753157bf729d64b9dc	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1				Bacteria_Proteobacteria	100.000	100	0
e921da58ca36ae16c5cb250fcc9cbba1	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1					Chloroplast	99.351	100	0
6a03c97f9bff93532f0be7a76c55874c	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Streptomycetales_1	Streptomycetaceae_1	Streptomyces_1			Bacteria_Actinobacteriota	100.000	100	0
